year,month,day,births,weekday
1984,3,6,179,2
1984,3,7,145,3
1984,3,8,199,4
1984,3,9,132,5
1984,3,10,132,6
1984,3,11,123,7
1984,3,12,149,1
1984,3,13,162,2
1984,3,14,163,3
1984,3,15,140,4
1984,3,16,153,5
1984,3,17,135,6
1984,3,18,136,7
1984,3,19,121,1
1984,3,20,164,2
1984,3,21,139,3
1984,3,22,136,4
1984,3,23,154,5
1984,3,24,131,6
1984,3,25,154,7
1984,3,26,161,1
1984,3,27,132,2
1984,3,28,140,3
1984,3,29,142,4
1984,3,30,139,5
1984,3,31,120,6
1984,4,1,148,7
1984,4,2,152,1
1984,4,3,130,2
1984,4,4,131,3
1984,4,5,152,4
1984,4,6,154,5
1984,4,7,143,6
1984,4,8,155,7
1984,4,9,142,1
1984,4,10,161,2
1984,4,11,137,3
1984,4,12,117,4
1984,4,13,134,5
1984,4,14,143,6
1984,4,15,129,7
1984,4,16,143,1
1984,4,17,128,2
1984,4,18,127,3
1984,4,19,121,4
1984,4,20,142,5
1984,4,21,132,6
1984,4,22,178,7
1984,4,23,151,1
1984,4,24,127,2
1984,4,25,148,3
1984,4,26,134,4
1984,4,27,145,5
1984,4,28,152,6
1984,4,29,118,7
1984,4,30,119,1
1984,5,1,187,2
1984,5,2,128,3
1984,5,3,151,4
1984,5,4,124,5
1984,5,5,149,6
1984,5,6,120,7
1984,5,7,164,1
1984,5,8,124,2
1984,5,9,180,3
1984,5,10,122,4
1984,5,11,129,5
1984,5,12,133,6
1984,5,13,135,7
1984,5,14,133,1
1984,5,15,145,2
1984,5,16,129,3
1984,5,17,135,4
1984,5,18,132,5
1984,5,19,131,6
1984,5,20,137,7
1984,5,21,143,1
1984,5,22,130,2
1984,5,23,131,3
1984,5,24,140,4
1984,5,25,160,5
1984,5,26,159,6
1984,5,27,132,7
1984,5,28,144,1
1984,5,29,138,2
1984,5,30,131,3
1984,5,31,128,4
1984,6,1,167,5
1984,6,2,165,6
1984,6,3,162,7
1984,6,4,159,1
1984,6,5,176,2
1984,6,6,153,3
1984,6,7,122,4
1984,6,8,148,5
1984,6,9,111,6
1984,6,10,150,7
1984,6,11,152,1
1984,6,12,134,2
1984,6,13,151,3
1984,6,14,141,4
1984,6,15,144,5
1984,6,16,156,6
1984,6,17,149,7
1984,6,18,171,1
1984,6,19,151,2
1984,6,20,140,3
1984,6,21,165,4
1984,6,22,151,5
1984,6,23,159,6
1984,6,24,159,7
1984,6,25,159,1
1984,6,26,173,2
1984,6,27,158,3
1984,6,28,166,4
1984,6,29,156,5
1984,6,30,147,6
1984,7,1,207,7
1984,7,2,172,1
1984,7,3,160,2
1984,7,4,182,3
1984,7,5,171,4
1984,7,6,167,5
1984,7,7,169,6
1984,7,8,165,7
1984,7,9,175,1
1984,7,10,172,2
1984,7,11,187,3
1984,7,12,193,4
1984,7,13,179,5
1984,7,14,157,6
1984,7,15,166,7
1984,7,16,164,1
1984,7,17,178,2
1984,7,18,174,3
1984,7,19,167,4
1984,7,20,179,5
1984,7,21,151,6
1984,7,22,170,7
1984,7,23,169,1
1984,7,24,200,2
1984,7,25,165,3
1984,7,26,169,4
1984,7,27,181,5
1984,7,28,166,6
1984,7,29,170,7
1984,7,30,198,1
1984,7,31,173,2
1984,8,1,179,3
1984,8,2,170,4
1984,8,3,179,5
1984,8,4,192,6
1984,8,5,170,7
1984,8,6,187,1
1984,8,7,200,2
1984,8,8,179,3
1984,8,9,166,4
1984,8,10,162,5
1984,8,11,162,6
1984,8,12,187,7
1984,8,13,185,1
1984,8,14,191,2
1984,8,15,184,3
1984,8,16,174,4
1984,8,17,165,5
1984,8,18,179,6
1984,8,19,191,7
1984,8,20,204,1
1984,8,21,181,2
1984,8,22,182,3
1984,8,23,166,4
1984,8,24,161,5
1984,8,25,168,6
1984,8,26,197,7
1984,8,27,178,1
1984,8,28,171,2
1984,8,29,189,3
1984,8,30,151,4
1984,8,31,158,5
1984,9,1,199,6
1984,9,2,177,7
1984,9,3,189,1
1984,9,4,156,2
1984,9,5,173,3
1984,9,6,184,4
1984,9,7,189,5
1984,9,8,157,6
1984,9,9,184,7
1984,9,10,184,1
1984,9,11,179,2
1984,9,12,193,3
1984,9,13,193,4
1984,9,14,163,5
1984,9,15,189,6
1984,9,16,194,7
1984,9,17,204,1
1984,9,18,197,2
1984,9,19,186,3
1984,9,20,189,4
1984,9,21,183,5
1984,9,22,168,6
1984,9,23,170,7
1984,9,24,191,1
1984,9,25,191,2
1984,9,26,196,3
1984,9,27,169,4
1984,9,28,190,5
1984,9,29,199,6
1984,9,30,186,7
1984,10,1,179,1
1984,10,2,177,2
1984,10,3,175,3
1984,10,4,170,4
1984,10,5,178,5
1984,10,6,160,6
1984,10,7,183,7
1984,10,8,183,1
1984,10,9,178,2
1984,10,10,182,3
1984,10,11,167,4
1984,10,12,143,5
1984,10,13,134,6
1984,10,14,179,7
1984,10,15,180,1
1984,10,16,190,2
1984,10,17,178,3
1984,10,18,179,4
1984,10,19,175,5
1984,10,20,180,6
1984,10,21,147,7
1984,10,22,173,1
1984,10,23,185,2
1984,10,24,168,3
1984,10,25,165,4
1984,10,26,158,5
1984,10,27,157,6
1984,10,28,160,7
1984,10,29,192,1
1984,10,30,185,2
1984,10,31,144,3
1984,11,1,184,4
1984,11,2,152,5
1984,11,3,175,6
1984,11,4,182,7
1984,11,5,183,1
1984,11,6,173,2
1984,11,7,197,3
1984,11,8,172,4
1984,11,9,161,5
1984,11,10,152,6
1984,11,11,189,7
1984,11,12,162,1
1984,11,13,165,2
1984,11,14,202,3
1984,11,15,175,4
1984,11,16,150,5
1984,11,17,181,6
1984,11,18,174,7
1984,11,19,157,1
1984,11,20,160,2
1984,11,21,177,3
1984,11,22,189,4
1984,11,23,178,5
1984,11,24,168,6
1984,11,25,173,7
1984,11,26,172,1
1984,11,27,179,2
1984,11,28,158,3
1984,11,29,148,4
1984,11,30,158,5
1984,12,1,184,6
1984,12,2,164,7
1984,12,3,161,1
1984,12,4,153,2
1984,12,5,165,3
1984,12,6,171,4
1984,12,7,165,5
1984,12,8,173,6
1984,12,9,143,7
1984,12,10,179,1
1984,12,11,165,2
1984,12,12,190,3
1984,12,13,158,4
1984,12,14,163,5
1984,12,15,180,6
1984,12,16,137,7
1984,12,17,167,1
1984,12,18,148,2
1984,12,19,160,3
1984,12,20,154,4
1984,12,21,154,5
1984,12,22,164,6
1984,12,23,157,7
1984,12,24,184,1
1984,12,25,148,2
1984,12,26,153,3
1984,12,27,155,4
1984,12,28,153,5
1984,12,29,140,6
1984,12,30,134,7
1984,12,31,77,1
1985,1,1,477,2
1985,1,2,220,3
1985,1,3,222,4
1985,1,4,173,5
1985,1,5,198,6
1985,1,6,162,7
1985,1,7,161,1
1985,1,8,147,2
1985,1,9,160,3
1985,1,10,182,4
1985,1,11,177,5
1985,1,12,169,6
1985,1,13,155,7
1985,1,14,182,1
1985,1,15,169,2
1985,1,16,150,3
1985,1,17,157,4
1985,1,18,153,5
1985,1,19,142,6
1985,1,20,165,7
1985,1,21,185,1
1985,1,22,176,2
1985,1,23,175,3
1985,1,24,172,4
1985,1,25,174,5
1985,1,26,159,6
1985,1,27,154,7
1985,1,28,168,1
1985,1,29,185,2
1985,1,30,152,3
1985,1,31,163,4
1985,2,1,200,5
1985,2,2,159,6
1985,2,3,176,7
1985,2,4,174,1
1985,2,5,168,2
1985,2,6,163,3
1985,2,7,169,4
1985,2,8,155,5
1985,2,9,159,6
1985,2,10,166,7
1985,2,11,171,1
1985,2,12,179,2
1985,2,13,175,3
1985,2,14,161,4
1985,2,15,174,5
1985,2,16,138,6
1985,2,17,128,7
1985,2,18,145,1
1985,2,19,157,2
1985,2,20,164,3
1985,2,21,138,4
1985,2,22,163,5
1985,2,23,156,6
1985,2,24,120,7
1985,2,25,156,1
1985,2,26,153,2
1985,2,27,169,3
1985,2,28,141,4
1985,3,1,151,5
1985,3,2,154,6
1985,3,3,161,7
1985,3,4,139,1
1985,3,5,134,2
1985,3,6,137,3
1985,3,7,153,4
1985,3,8,203,5
1985,3,9,154,6
1985,3,10,141,7
1985,3,11,163,1
1985,3,12,166,2
1985,3,13,145,3
1985,3,14,149,4
1985,3,15,148,5
1985,3,16,162,6
1985,3,17,143,7
1985,3,18,171,1
1985,3,19,168,2
1985,3,20,160,3
1985,3,21,148,4
1985,3,22,146,5
1985,3,23,139,6
1985,3,24,151,7
1985,3,25,143,1
1985,3,26,140,2
1985,3,27,140,3
1985,3,28,141,4
1985,3,29,152,5
1985,3,30,160,6
1985,3,31,125,7
1985,4,1,158,1
1985,4,2,153,2
1985,4,3,143,3
1985,4,4,149,4
1985,4,5,142,5
1985,4,6,152,6
1985,4,7,140,7
1985,4,8,152,1
1985,4,9,127,2
1985,4,10,168,3
1985,4,11,128,4
1985,4,12,154,5
1985,4,13,133,6
1985,4,14,142,7
1985,4,15,153,1
1985,4,16,128,2
1985,4,17,135,3
1985,4,18,143,4
1985,4,19,134,5
1985,4,20,156,6
1985,4,21,123,7
1985,4,22,157,1
1985,4,23,161,2
1985,4,24,161,3
1985,4,25,138,4
1985,4,26,152,5
1985,4,27,133,6
1985,4,28,143,7
1985,4,29,157,1
1985,4,30,137,2
1985,5,1,186,3
1985,5,2,143,4
1985,5,3,149,5
1985,5,4,132,6
1985,5,5,152,7
1985,5,6,126,1
1985,5,7,128,2
1985,5,8,119,3
1985,5,9,193,4
1985,5,10,123,5
1985,5,11,141,6
1985,5,12,155,7
1985,5,13,136,1
1985,5,14,156,2
1985,5,15,158,3
1985,5,16,154,4
1985,5,17,144,5
1985,5,18,147,6
1985,5,19,159,7
1985,5,20,160,1
1985,5,21,134,2
1985,5,22,141,3
1985,5,23,152,4
1985,5,24,148,5
1985,5,25,182,6
1985,5,26,169,7
1985,5,27,153,1
1985,5,28,168,2
1985,5,29,139,3
1985,5,30,169,4
1985,5,31,159,5
1985,6,1,174,6
1985,6,2,156,7
1985,6,3,161,1
1985,6,4,132,2
1985,6,5,145,3
1985,6,6,146,4
1985,6,7,142,5
1985,6,8,154,6
1985,6,9,142,7
1985,6,10,168,1
1985,6,11,147,2
1985,6,12,180,3
1985,6,13,160,4
1985,6,14,154,5
1985,6,15,144,6
1985,6,16,162,7
1985,6,17,159,1
1985,6,18,162,2
1985,6,19,131,3
1985,6,20,171,4
1985,6,21,151,5
1985,6,22,151,6
1985,6,23,154,7
1985,6,24,170,1
1985,6,25,141,2
1985,6,26,158,3
1985,6,27,171,4
1985,6,28,139,5
1985,6,29,139,6
1985,6,30,145,7
1985,7,1,168,1
1985,7,2,165,2
1985,7,3,166,3
1985,7,4,128,4
1985,7,5,160,5
1985,7,6,157,6
1985,7,7,148,7
1985,7,8,189,1
1985,7,9,168,2
1985,7,10,160,3
1985,7,11,146,4
1985,7,12,170,5
1985,7,13,145,6
1985,7,14,192,7
1985,7,15,177,1
1985,7,16,156,2
1985,7,17,154,3
1985,7,18,171,4
1985,7,19,170,5
1985,7,20,191,6
1985,7,21,154,7
1985,7,22,167,1
1985,7,23,167,2
1985,7,24,180,3
1985,7,25,180,4
1985,7,26,168,5
1985,7,27,174,6
1985,7,28,155,7
1985,7,29,156,1
1985,7,30,161,2
1985,7,31,163,3
1985,8,1,180,4
1985,8,2,190,5
1985,8,3,191,6
1985,8,4,165,7
1985,8,5,202,1
1985,8,6,189,2
1985,8,7,178,3
1985,8,8,190,4
1985,8,9,176,5
1985,8,10,183,6
1985,8,11,161,7
1985,8,12,171,1
1985,8,13,176,2
1985,8,14,200,3
1985,8,15,199,4
1985,8,16,174,5
1985,8,17,175,6
1985,8,18,154,7
1985,8,19,216,1
1985,8,20,184,2
1985,8,21,158,3
1985,8,22,173,4
1985,8,23,176,5
1985,8,24,177,6
1985,8,25,172,7
1985,8,26,158,1
1985,8,27,171,2
1985,8,28,191,3
1985,8,29,165,4
1985,8,30,175,5
1985,8,31,158,6
1985,9,1,225,7
1985,9,2,194,1
1985,9,3,197,2
1985,9,4,164,3
1985,9,5,192,4
1985,9,6,199,5
1985,9,7,168,6
1985,9,8,178,7
1985,9,9,198,1
1985,9,10,187,2
1985,9,11,182,3
1985,9,12,185,4
1985,9,13,182,5
1985,9,14,170,6
1985,9,15,176,7
1985,9,16,176,1
1985,9,17,185,2
1985,9,18,190,3
1985,9,19,182,4
1985,9,20,190,5
1985,9,21,176,6
1985,9,22,200,7
1985,9,23,169,1
1985,9,24,169,2
1985,9,25,203,3
1985,9,26,174,4
1985,9,27,173,5
1985,9,28,174,6
1985,9,29,174,7
1985,9,30,178,1
1985,10,1,182,2
1985,10,2,158,3
1985,10,3,168,4
1985,10,4,178,5
1985,10,5,189,6
1985,10,6,164,7
1985,10,7,193,1
1985,10,8,156,2
1985,10,9,174,3
1985,10,10,211,4
1985,10,11,185,5
1985,10,12,169,6
1985,10,13,190,7
1985,10,14,171,1
1985,10,15,162,2
1985,10,16,171,3
1985,10,17,162,4
1985,10,18,177,5
1985,10,19,166,6
1985,10,20,187,7
1985,10,21,188,1
1985,10,22,161,2
1985,10,23,177,3
1985,10,24,150,4
1985,10,25,169,5
1985,10,26,141,6
1985,10,27,172,7
1985,10,28,156,1
1985,10,29,166,2
1985,10,30,155,3
1985,10,31,155,4
1985,11,1,155,5
1985,11,2,168,6
1985,11,3,161,7
1985,11,4,178,1
1985,11,5,163,2
1985,11,6,171,3
1985,11,7,205,4
1985,11,8,177,5
1985,11,9,158,6
1985,11,10,174,7
1985,11,11,175,1
1985,11,12,189,2
1985,11,13,158,3
1985,11,14,165,4
1985,11,15,170,5
1985,11,16,177,6
1985,11,17,137,7
1985,11,18,157,1
1985,11,19,177,2
1985,11,20,148,3
1985,11,21,154,4
1985,11,22,141,5
1985,11,23,152,6
1985,11,24,172,7
1985,11,25,166,1
1985,11,26,174,2
1985,11,27,176,3
1985,11,28,149,4
1985,11,29,175,5
1985,11,30,157,6
1985,12,1,161,7
1985,12,2,172,1
1985,12,3,155,2
1985,12,4,156,3
1985,12,5,153,4
1985,12,6,193,5
1985,12,7,161,6
1985,12,8,170,7
1985,12,9,172,1
1985,12,10,176,2
1985,12,11,172,3
1985,12,12,182,4
1985,12,13,186,5
1985,12,14,152,6
1985,12,15,162,7
1985,12,16,146,1
1985,12,17,178,2
1985,12,18,180,3
1985,12,19,180,4
1985,12,20,162,5
1985,12,21,181,6
1985,12,22,149,7
1985,12,23,181,1
1985,12,24,152,2
1985,12,25,144,3
1985,12,26,157,4
1985,12,27,138,5
1985,12,28,139,6
1985,12,29,134,7
1985,12,30,147,1
1985,12,31,104,2
1986,1,1,396,3
1986,1,2,196,4
1986,1,3,160,5
1986,1,4,168,6
1986,1,5,182,7
1986,1,6,171,1
1986,1,7,154,2
1986,1,8,153,3
1986,1,9,169,4
1986,1,10,148,5
1986,1,11,159,6
1986,1,12,153,7
1986,1,13,203,1
1986,1,14,198,2
1986,1,15,195,3
1986,1,16,159,4
1986,1,17,157,5
1986,1,18,150,6
1986,1,19,171,7
1986,1,20,162,1
1986,1,21,175,2
1986,1,22,174,3
1986,1,23,161,4
1986,1,24,175,5
1986,1,25,167,6
1986,1,26,163,7
1986,1,27,172,1
1986,1,28,183,2
1986,1,29,188,3
1986,1,30,175,4
1986,1,31,192,5
1986,2,1,172,6
1986,2,2,171,7
1986,2,3,164,1
1986,2,4,158,2
1986,2,5,194,3
1986,2,6,167,4
1986,2,7,143,5
1986,2,8,173,6
1986,2,9,185,7
1986,2,10,171,1
1986,2,11,153,2
1986,2,12,158,3
1986,2,13,158,4
1986,2,14,169,5
1986,2,15,138,6
1986,2,16,157,7
1986,2,17,148,1
1986,2,18,128,2
1986,2,19,144,3
1986,2,20,128,4
1986,2,21,152,5
1986,2,22,143,6
1986,2,23,169,7
1986,2,24,150,1
1986,2,25,163,2
1986,2,26,154,3
1986,2,27,167,4
1986,2,28,153,5
1986,3,1,153,6
1986,3,2,155,7
1986,3,3,143,1
1986,3,4,159,2
1986,3,5,156,3
1986,3,6,141,4
1986,3,7,130,5
1986,3,8,212,6
1986,3,9,146,7
1986,3,10,157,1
1986,3,11,155,2
1986,3,12,151,3
1986,3,13,134,4
1986,3,14,127,5
1986,3,15,141,6
1986,3,16,142,7
1986,3,17,146,1
1986,3,18,148,2
1986,3,19,143,3
1986,3,20,166,4
1986,3,21,142,5
1986,3,22,134,6
1986,3,23,142,7
1986,3,24,156,1
1986,3,25,153,2
1986,3,26,172,3
1986,3,27,134,4
1986,3,28,126,5
1986,3,29,134,6
1986,3,30,139,7
1986,3,31,148,1
1986,4,1,165,2
1986,4,2,142,3
1986,4,3,153,4
1986,4,4,151,5
1986,4,5,140,6
1986,4,6,172,7
1986,4,7,136,1
1986,4,8,164,2
1986,4,9,151,3
1986,4,10,149,4
1986,4,11,155,5
1986,4,12,150,6
1986,4,13,161,7
1986,4,14,171,1
1986,4,15,140,2
1986,4,16,146,3
1986,4,17,150,4
1986,4,18,140,5
1986,4,19,135,6
1986,4,20,152,7
1986,4,21,146,1
1986,4,22,163,2
1986,4,23,144,3
1986,4,24,148,4
1986,4,25,144,5
1986,4,26,144,6
1986,4,27,144,7
1986,4,28,153,1
1986,4,29,144,2
1986,4,30,136,3
1986,5,1,185,4
1986,5,2,139,5
1986,5,3,168,6
1986,5,4,147,7
1986,5,5,141,1
1986,5,6,126,2
1986,5,7,158,3
1986,5,8,129,4
1986,5,9,202,5
1986,5,10,151,6
1986,5,11,155,7
1986,5,12,139,1
1986,5,13,151,2
1986,5,14,143,3
1986,5,15,148,4
1986,5,16,136,5
1986,5,17,167,6
1986,5,18,121,7
1986,5,19,141,1
1986,5,20,163,2
1986,5,21,165,3
1986,5,22,148,4
1986,5,23,146,5
1986,5,24,152,6
1986,5,25,162,7
1986,5,26,131,1
1986,5,27,158,2
1986,5,28,167,3
1986,5,29,152,4
1986,5,30,133,5
1986,5,31,150,6
1986,6,1,172,7
1986,6,2,122,1
1986,6,3,132,2
1986,6,4,160,3
1986,6,5,169,4
1986,6,6,162,5
1986,6,7,154,6
1986,6,8,140,7
1986,6,9,172,1
1986,6,10,144,2
1986,6,11,148,3
1986,6,12,159,4
1986,6,13,154,5
1986,6,14,133,6
1986,6,15,135,7
1986,6,16,140,1
1986,6,17,163,2
1986,6,18,171,3
1986,6,19,135,4
1986,6,20,149,5
1986,6,21,137,6
1986,6,22,134,7
1986,6,23,168,1
1986,6,24,157,2
1986,6,25,145,3
1986,6,26,175,4
1986,6,27,170,5
1986,6,28,150,6
1986,6,29,151,7
1986,6,30,176,1
1986,7,1,165,2
1986,7,2,156,3
1986,7,3,186,4
1986,7,4,162,5
1986,7,5,173,6
1986,7,6,152,7
1986,7,7,195,1
1986,7,8,173,2
1986,7,9,157,3
1986,7,10,145,4
1986,7,11,162,5
1986,7,12,201,6
1986,7,13,164,7
1986,7,14,158,1
1986,7,15,161,2
1986,7,16,158,3
1986,7,17,181,4
1986,7,18,162,5
1986,7,19,159,6
1986,7,20,176,7
1986,7,21,172,1
1986,7,22,155,2
1986,7,23,200,3
1986,7,24,179,4
1986,7,25,169,5
1986,7,26,164,6
1986,7,27,179,7
1986,7,28,183,1
1986,7,29,177,2
1986,7,30,149,3
1986,7,31,171,4
1986,8,1,172,5
1986,8,2,162,6
1986,8,3,189,7
1986,8,4,175,1
1986,8,5,164,2
1986,8,6,203,3
1986,8,7,176,4
1986,8,8,185,5
1986,8,9,171,6
1986,8,10,191,7
1986,8,11,184,1
1986,8,12,178,2
1986,8,13,148,3
1986,8,14,181,4
1986,8,15,194,5
1986,8,16,157,6
1986,8,17,189,7
1986,8,18,188,1
1986,8,19,172,2
1986,8,20,180,3
1986,8,21,160,4
1986,8,22,181,5
1986,8,23,165,6
1986,8,24,176,7
1986,8,25,174,1
1986,8,26,183,2
1986,8,27,176,3
1986,8,28,203,4
1986,8,29,186,5
1986,8,30,188,6
1986,8,31,173,7
1986,9,1,219,1
1986,9,2,189,2
1986,9,3,157,3
1986,9,4,163,4
1986,9,5,183,5
1986,9,6,170,6
1986,9,7,184,7
1986,9,8,193,1
1986,9,9,183,2
1986,9,10,183,3
1986,9,11,190,4
1986,9,12,165,5
1986,9,13,164,6
1986,9,14,154,7
1986,9,15,183,1
1986,9,16,186,2
1986,9,17,168,3
1986,9,18,185,4
1986,9,19,158,5
1986,9,20,202,6
1986,9,21,178,7
1986,9,22,204,1
1986,9,23,190,2
1986,9,24,190,3
1986,9,25,189,4
1986,9,26,182,5
1986,9,27,171,6
1986,9,28,202,7
1986,9,29,192,1
1986,9,30,211,2
1986,10,1,194,3
1986,10,2,175,4
1986,10,3,180,5
1986,10,4,183,6
1986,10,5,151,7
1986,10,6,166,1
1986,10,7,181,2
1986,10,8,171,3
1986,10,9,184,4
1986,10,10,198,5
1986,10,11,165,6
1986,10,12,190,7
1986,10,13,164,1
1986,10,14,163,2
1986,10,15,159,3
1986,10,16,139,4
1986,10,17,196,5
1986,10,18,174,6
1986,10,19,151,7
1986,10,20,152,1
1986,10,21,175,2
1986,10,22,174,3
1986,10,23,181,4
1986,10,24,177,5
1986,10,25,176,6
1986,10,26,180,7
1986,10,27,175,1
1986,10,28,155,2
1986,10,29,163,3
1986,10,30,153,4
1986,10,31,146,5
1986,11,1,174,6
1986,11,2,171,7
1986,11,3,181,1
1986,11,4,180,2
1986,11,5,155,3
1986,11,6,156,4
1986,11,7,202,5
1986,11,8,154,6
1986,11,9,147,7
1986,11,10,185,1
1986,11,11,144,2
1986,11,12,164,3
1986,11,13,154,4
1986,11,14,152,5
1986,11,15,153,6
1986,11,16,180,7
1986,11,17,169,1
1986,11,18,166,2
1986,11,19,173,3
1986,11,20,170,4
1986,11,21,150,5
1986,11,22,161,6
1986,11,23,156,7
1986,11,24,210,1
1986,11,25,159,2
1986,11,26,164,3
1986,11,27,176,4
1986,11,28,174,5
1986,11,29,154,6
1986,11,30,160,7
1986,12,1,170,1
1986,12,2,192,2
1986,12,3,163,3
1986,12,4,156,4
1986,12,5,193,5
1986,12,6,163,6
1986,12,7,151,7
1986,12,8,156,1
1986,12,9,172,2
1986,12,10,150,3
1986,12,11,158,4
1986,12,12,168,5
1986,12,13,151,6
1986,12,14,154,7
1986,12,15,155,1
1986,12,16,163,2
1986,12,17,152,3
1986,12,18,176,4
1986,12,19,162,5
1986,12,20,172,6
1986,12,21,161,7
1986,12,22,162,1
1986,12,23,165,2
1986,12,24,172,3
1986,12,25,151,4
1986,12,26,175,5
1986,12,27,176,6
1986,12,28,140,7
1986,12,29,127,1
1986,12,30,112,2
1986,12,31,99,3
1987,1,1,384,4
1987,1,2,187,5
1987,1,3,178,6
1987,1,4,169,7
1987,1,5,190,1
1987,1,6,158,2
1987,1,7,165,3
1987,1,8,153,4
1987,1,9,178,5
1987,1,10,166,6
1987,1,11,161,7
1987,1,12,145,1
1987,1,13,146,2
1987,1,14,160,3
1987,1,15,162,4
1987,1,16,186,5
1987,1,17,139,6
1987,1,18,169,7
1987,1,19,169,1
1987,1,20,168,2
1987,1,21,165,3
1987,1,22,172,4
1987,1,23,165,5
1987,1,24,172,6
1987,1,25,181,7
1987,1,26,172,1
1987,1,27,172,2
1987,1,28,168,3
1987,1,29,182,4
1987,1,30,165,5
1987,1,31,170,6
1987,2,1,179,7
1987,2,2,180,1
1987,2,3,162,2
1987,2,4,165,3
1987,2,5,174,4
1987,2,6,153,5
1987,2,7,134,6
1987,2,8,176,7
1987,2,9,164,1
1987,2,10,153,2
1987,2,11,140,3
1987,2,12,140,4
1987,2,13,141,5
1987,2,14,144,6
1987,2,15,169,7
1987,2,16,151,1
1987,2,17,169,2
1987,2,18,143,3
1987,2,19,176,4
1987,2,20,166,5
1987,2,21,123,6
1987,2,22,119,7
1987,2,23,165,1
1987,2,24,153,2
1987,2,25,143,3
1987,2,26,184,4
1987,2,27,143,5
1987,2,28,126,6
1987,3,1,166,7
1987,3,2,129,1
1987,3,3,161,2
1987,3,4,149,3
1987,3,5,158,4
1987,3,6,169,5
1987,3,7,159,6
1987,3,8,185,7
1987,3,9,138,1
1987,3,10,148,2
1987,3,11,148,3
1987,3,12,139,4
1987,3,13,150,5
1987,3,14,139,6
1987,3,15,123,7
1987,3,16,158,1
1987,3,17,155,2
1987,3,18,128,3
1987,3,19,143,4
1987,3,20,157,5
1987,3,21,149,6
1987,3,22,133,7
1987,3,23,139,1
1987,3,24,121,2
1987,3,25,163,3
1987,3,26,146,4
1987,3,27,151,5
1987,3,28,164,6
1987,3,29,143,7
1987,3,30,162,1
1987,3,31,155,2
1987,4,1,180,3
1987,4,2,133,4
1987,4,3,148,5
1987,4,4,145,6
1987,4,5,120,7
1987,4,6,157,1
1987,4,7,145,2
1987,4,8,162,3
1987,4,9,154,4
1987,4,10,160,5
1987,4,11,145,6
1987,4,12,143,7
1987,4,13,136,1
1987,4,14,143,2
1987,4,15,153,3
1987,4,16,134,4
1987,4,17,140,5
1987,4,18,118,6
1987,4,19,159,7
1987,4,20,158,1
1987,4,21,131,2
1987,4,22,130,3
1987,4,23,129,4
1987,4,24,148,5
1987,4,25,134,6
1987,4,26,155,7
1987,4,27,143,1
1987,4,28,138,2
1987,4,29,113,3
1987,4,30,135,4
1987,5,1,179,5
1987,5,2,154,6
1987,5,3,144,7
1987,5,4,132,1
1987,5,5,144,2
1987,5,6,131,3
1987,5,7,143,4
1987,5,8,123,5
1987,5,9,169,6
1987,5,10,133,7
1987,5,11,132,1
1987,5,12,139,2
1987,5,13,165,3
1987,5,14,132,4
1987,5,15,144,5
1987,5,16,164,6
1987,5,17,162,7
1987,5,18,161,1
1987,5,19,136,2
1987,5,20,157,3
1987,5,21,153,4
1987,5,22,141,5
1987,5,23,159,6
1987,5,24,149,7
1987,5,25,146,1
1987,5,26,134,2
1987,5,27,159,3
1987,5,28,159,4
1987,5,29,148,5
1987,5,30,141,6
1987,5,31,136,7
1987,6,1,175,1
1987,6,2,169,2
1987,6,3,148,3
1987,6,4,132,4
1987,6,5,138,5
1987,6,6,118,6
1987,6,7,135,7
1987,6,8,152,1
1987,6,9,166,2
1987,6,10,142,3
1987,6,11,149,4
1987,6,12,127,5
1987,6,13,154,6
1987,6,14,158,7
1987,6,15,165,1
1987,6,16,151,2
1987,6,17,154,3
1987,6,18,172,4
1987,6,19,179,5
1987,6,20,153,6
1987,6,21,158,7
1987,6,22,147,1
1987,6,23,168,2
1987,6,24,151,3
1987,6,25,161,4
1987,6,26,160,5
1987,6,27,133,6
1987,6,28,152,7
1987,6,29,196,1
1987,6,30,157,2
1987,7,1,180,3
1987,7,2,129,4
1987,7,3,149,5
1987,7,4,149,6
1987,7,5,162,7
1987,7,6,177,1
1987,7,7,161,2
1987,7,8,166,3
1987,7,9,136,4
1987,7,10,158,5
1987,7,11,142,6
1987,7,12,148,7
1987,7,13,177,1
1987,7,14,164,2
1987,7,15,171,3
1987,7,16,163,4
1987,7,17,193,5
1987,7,18,147,6
1987,7,19,175,7
1987,7,20,173,1
1987,7,21,158,2
1987,7,22,170,3
1987,7,23,164,4
1987,7,24,167,5
1987,7,25,186,6
1987,7,26,185,7
1987,7,27,183,1
1987,7,28,185,2
1987,7,29,166,3
1987,7,30,179,4
1987,7,31,175,5
1987,8,1,175,6
1987,8,2,148,7
1987,8,3,173,1
1987,8,4,174,2
1987,8,5,165,3
1987,8,6,159,4
1987,8,7,176,5
1987,8,8,151,6
1987,8,9,154,7
1987,8,10,188,1
1987,8,11,188,2
1987,8,12,158,3
1987,8,13,169,4
1987,8,14,171,5
1987,8,15,162,6
1987,8,16,133,7
1987,8,17,158,1
1987,8,18,174,2
1987,8,19,162,3
1987,8,20,166,4
1987,8,21,168,5
1987,8,22,171,6
1987,8,23,173,7
1987,8,24,162,1
1987,8,25,186,2
1987,8,26,163,3
1987,8,27,157,4
1987,8,28,164,5
